State FIPS Code,County FIPS Code,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound
49,39,UT,Sanpete County,3129.00,2423.00,3835.00,11.70,9.10,14.30
49,41,UT,Sevier County,2107.00,1605.00,2609.00,9.70,7.40,12.00
49,43,UT,Summit County,2509.00,2018.00,3000.00,5.80,4.70,6.90
49,45,UT,Tooele County,4289.00,3246.00,5332.00,5.60,4.20,7.00
49,47,UT,Uintah County,4285.00,3309.00,5261.00,11.90,9.20,14.60
49,49,UT,Utah County,54542.00,48184.00,60900.00,8.10,7.20,9.00
49,51,UT,Wasatch County,1751.00,1343.00,2159.00,4.90,3.80,6.00
49,53,UT,Washington County,17782.00,15086.00,20478.00,9.40,8.00,10.80
49,55,UT,Wayne County,283.00,213.00,353.00,11.10,8.40,13.80
49,57,UT,Weber County,24635.00,20841.00,28429.00,9.30,7.90,10.70
50,0,VT,Vermont,63208.00,59860.00,66556.00,10.20,9.70,10.70
50,1,VT,Addison County,2919.00,2228.00,3610.00,8.40,6.40,10.40
50,3,VT,Bennington County,4471.00,3471.00,5471.00,12.50,9.70,15.30
50,5,VT,Caledonia County,3687.00,2952.00,4422.00,12.50,10.00,15.00
50,7,VT,Chittenden County,15931.00,13894.00,17968.00,10.00,8.70,11.30
50,9,VT,Essex County,854.00,667.00,1041.00,14.40,11.20,17.60
50,11,VT,Franklin County,4578.00,3677.00,5479.00,9.20,7.40,11.00
50,13,VT,Grand Isle County,574.00,422.00,726.00,7.70,5.60,9.80
50,15,VT,Lamoille County,2222.00,1704.00,2740.00,8.70,6.70,10.70
50,17,VT,Orange County,2827.00,2187.00,3467.00,9.80,7.60,12.00
50,19,VT,Orleans County,3384.00,2613.00,4155.00,12.60,9.70,15.50
50,21,VT,Rutland County,6135.00,4725.00,7545.00,10.50,8.10,12.90
50,23,VT,Washington County,5015.00,3920.00,6110.00,8.80,6.90,10.70
50,25,VT,Windham County,5065.00,3964.00,6166.00,11.30,8.80,13.80
50,27,VT,Windsor County,5547.00,4496.00,6598.00,9.70,7.90,11.50
51,0,VA,Virginia,862792.00,843622.00,881962.00,10.30,10.10,10.50
51,1,VA,Accomack County,5326.00,4096.00,6556.00,16.20,12.50,19.90
51,3,VA,Albemarle County,7465.00,5780.00,9150.00,7.00,5.40,8.60
51,5,VA,Alleghany County,1967.00,1549.00,2385.00,13.30,10.50,16.10
51,7,VA,Amelia County,1307.00,1015.00,1599.00,9.90,7.70,12.10
51,9,VA,Amherst County,3742.00,2926.00,4558.00,12.40,9.70,15.10
51,11,VA,Appomattox County,1873.00,1439.00,2307.00,11.50,8.80,14.20
51,13,VA,Arlington County,18150.00,15509.00,20791.00,7.90,6.80,9.00
51,15,VA,Augusta County,6314.00,5006.00,7622.00,8.50,6.70,10.30
51,17,VA,Bath County,449.00,345.00,553.00,11.10,8.50,13.70
51,19,VA,Bedford County,7042.00,5541.00,8543.00,8.80,6.90,10.70
51,21,VA,Bland County,796.00,604.00,988.00,14.40,10.90,17.90
51,23,VA,Botetourt County,2335.00,1859.00,2811.00,7.00,5.60,8.40
51,25,VA,Brunswick County,2955.00,2287.00,3623.00,21.30,16.50,26.10
51,27,VA,Buchanan County,4502.00,3498.00,5506.00,23.90,18.60,29.20
51,29,VA,Buckingham County,2487.00,1848.00,3126.00,16.80,12.50,21.10
51,31,VA,Campbell County,6018.00,4708.00,7328.00,10.90,8.50,13.30
51,33,VA,Caroline County,3357.00,2665.00,4049.00,10.90,8.70,13.10
51,35,VA,Carroll County,4231.00,3348.00,5114.00,14.60,11.50,17.70
51,36,VA,Charles City County,753.00,576.00,930.00,11.40,8.70,14.10
51,37,VA,Charlotte County,1917.00,1470.00,2364.00,16.90,12.90,20.90
51,41,VA,Chesterfield County,26947.00,22687.00,31207.00,7.40,6.20,8.60
51,43,VA,Clarke County,1059.00,831.00,1287.00,7.20,5.60,8.80
51,45,VA,Craig County,557.00,432.00,682.00,11.50,8.90,14.10
51,47,VA,Culpeper County,4647.00,3554.00,5740.00,8.90,6.80,11.00
51,49,VA,Cumberland County,1432.00,1089.00,1775.00,14.80,11.30,18.30
51,51,VA,Dickenson County,2929.00,2262.00,3596.00,22.00,17.00,27.00
51,53,VA,Dinwiddie County,3268.00,2637.00,3899.00,11.90,9.60,14.20
51,57,VA,Essex County,1211.00,907.00,1515.00,11.50,8.60,14.40
51,59,VA,Fairfax County,79572.00,71140.00,88004.00,7.10,6.40,7.80
51,61,VA,Fauquier County,4780.00,3816.00,5744.00,6.50,5.20,7.80
51,63,VA,Floyd County,1880.00,1442.00,2318.00,12.10,9.30,14.90
51,65,VA,Fluvanna County,2027.00,1565.00,2489.00,7.70,6.00,9.40
51,67,VA,Franklin County,6052.00,4704.00,7400.00,11.20,8.70,13.70
51,69,VA,Frederick County,6980.00,5589.00,8371.00,7.50,6.00,9.00
51,71,VA,Giles County,1934.00,1516.00,2352.00,11.80,9.30,14.30
51,73,VA,Gloucester County,3252.00,2479.00,4025.00,8.40,6.40,10.40
51,75,VA,Goochland County,1549.00,1163.00,1935.00,6.30,4.70,7.90
51,77,VA,Grayson County,2527.00,1941.00,3113.00,17.60,13.50,21.70
51,79,VA,Greene County,1630.00,1252.00,2008.00,7.80,6.00,9.60
51,81,VA,Greensville County,1945.00,1463.00,2427.00,24.40,18.30,30.50
51,83,VA,Halifax County,5290.00,4176.00,6404.00,16.00,12.60,19.40
51,85,VA,Hanover County,7297.00,6226.00,8368.00,6.70,5.70,7.70
51,87,VA,Henrico County,23099.00,18974.00,27224.00,7.00,5.80,8.20
51,89,VA,Henry County,8421.00,6846.00,9996.00,17.00,13.80,20.20
51,91,VA,Highland County,290.00,220.00,360.00,13.10,10.00,16.20
51,93,VA,Isle of Wight County,3205.00,2518.00,3892.00,8.20,6.40,10.00
51,95,VA,James City County,5538.00,4409.00,6667.00,7.00,5.60,8.40
51,97,VA,King and Queen County,938.00,750.00,1126.00,14.10,11.30,16.90
51,99,VA,King George County,1776.00,1375.00,2177.00,6.50,5.00,8.00
51,101,VA,King William County,1280.00,987.00,1573.00,7.10,5.50,8.70
51,103,VA,Lancaster County,1291.00,983.00,1599.00,12.00,9.10,14.90
51,105,VA,Lee County,5178.00,4139.00,6217.00,25.10,20.10,30.10
51,107,VA,Loudoun County,15315.00,12529.00,18101.00,3.60,2.90,4.30
51,109,VA,Louisa County,3873.00,3053.00,4693.00,10.00,7.90,12.10
51,111,VA,Lunenburg County,2045.00,1549.00,2541.00,18.70,14.20,23.20
51,113,VA,Madison County,1294.00,972.00,1616.00,9.40,7.10,11.70
51,115,VA,Mathews County,776.00,589.00,963.00,9.10,6.90,11.30
51,117,VA,Mecklenburg County,4619.00,3684.00,5554.00,15.70,12.50,18.90
51,119,VA,Middlesex County,1360.00,1036.00,1684.00,13.00,9.90,16.10
51,121,VA,Montgomery County,20612.00,18606.00,22618.00,23.30,21.00,25.60
51,125,VA,Nelson County,1828.00,1450.00,2206.00,12.40,9.80,15.00
51,127,VA,New Kent County,1150.00,861.00,1439.00,4.90,3.70,6.10
51,131,VA,Northampton County,2089.00,1623.00,2555.00,17.60,13.70,21.50
51,133,VA,Northumberland County,1579.00,1210.00,1948.00,13.10,10.00,16.20
51,135,VA,Nottoway County,2800.00,2118.00,3482.00,21.00,15.90,26.10
51,137,VA,Orange County,3257.00,2501.00,4013.00,8.90,6.80,11.00
51,139,VA,Page County,3154.00,2524.00,3784.00,13.40,10.70,16.10
51,141,VA,Patrick County,2481.00,1882.00,3080.00,14.30,10.80,17.80
51,143,VA,Pittsylvania County,7731.00,6217.00,9245.00,13.10,10.50,15.70
51,145,VA,Powhatan County,1812.00,1373.00,2251.00,6.00,4.50,7.50
51,147,VA,Prince Edward County,3407.00,2609.00,4205.00,18.70,14.30,23.10
51,149,VA,Prince George County,4017.00,3160.00,4874.00,10.40,8.20,12.60
51,153,VA,Prince William County,30613.00,26020.00,35206.00,6.40,5.40,7.40
51,155,VA,Pulaski County,4420.00,3449.00,5391.00,13.50,10.50,16.50
51,157,VA,Rappahannock County,671.00,507.00,835.00,9.10,6.90,11.30
51,159,VA,Richmond County,1250.00,939.00,1561.00,16.90,12.70,21.10
51,161,VA,Roanoke County,7597.00,6309.00,8885.00,8.10,6.70,9.50
51,163,VA,Rockbridge County,2254.00,1673.00,2835.00,10.20,7.60,12.80
51,165,VA,Rockingham County,6848.00,5436.00,8260.00,8.30,6.60,10.00
51,167,VA,Russell County,4649.00,3661.00,5637.00,18.40,14.50,22.30
51,169,VA,Scott County,4049.00,3309.00,4789.00,19.60,16.00,23.20
51,171,VA,Shenandoah County,4361.00,3514.00,5208.00,9.80,7.90,11.70
51,173,VA,Smyth County,5042.00,4161.00,5923.00,17.50,14.40,20.60
51,175,VA,Southampton County,2316.00,1736.00,2896.00,14.10,10.60,17.60
51,177,VA,Spotsylvania County,10287.00,8276.00,12298.00,7.20,5.80,8.60
51,179,VA,Stafford County,8443.00,6672.00,10214.00,5.40,4.30,6.50
51,181,VA,Surry County,797.00,607.00,987.00,12.20,9.30,15.10
51,183,VA,Sussex County,1616.00,1192.00,2040.00,19.50,14.40,24.60
51,185,VA,Tazewell County,7500.00,6172.00,8828.00,19.60,16.10,23.10
51,187,VA,Warren County,3699.00,2927.00,4471.00,9.20,7.30,11.10
51,191,VA,Washington County,6900.00,5541.00,8259.00,13.30,10.70,15.90
51,193,VA,Westmoreland County,2812.00,2257.00,3367.00,15.10,12.10,18.10
51,195,VA,Wise County,6330.00,4958.00,7702.00,19.20,15.00,23.40
51,197,VA,Wythe County,4727.00,3985.00,5469.00,16.90,14.20,19.60
51,199,VA,York County,3559.00,2761.00,4357.00,5.10,4.00,6.20
51,510,VA,Alexandria city,15125.00,12830.00,17420.00,9.90,8.40,11.40
51,520,VA,Bristol city,3098.00,2382.00,3814.00,18.40,14.20,22.60
51,530,VA,Buena Vista city,921.00,715.00,1127.00,15.10,11.70,18.50
51,540,VA,Charlottesville city,9432.00,8222.00,10642.00,21.60,18.80,24.40
51,550,VA,Chesapeake city,20347.00,16919.00,23775.00,8.30,6.90,9.70
51,570,VA,Colonial Heights city,1704.00,1289.00,2119.00,9.40,7.10,11.70
51,580,VA,Covington city,979.00,776.00,1182.00,17.40,13.80,21.00
51,590,VA,Danville city,9832.00,8001.00,11663.00,24.20,19.70,28.70
51,595,VA,Emporia city,1143.00,875.00,1411.00,21.10,16.20,26.00
51,600,VA,Fairfax city,1747.00,1363.00,2131.00,7.30,5.70,8.90
51,610,VA,Falls Church city,581.00,441.00,721.00,4.00,3.00,5.00
51,620,VA,Franklin city,1584.00,1212.00,1956.00,19.60,15.00,24.20
51,630,VA,Fredericksburg city,3696.00,2870.00,4522.00,14.20,11.00,17.40
51,640,VA,Galax city,1334.00,1034.00,1634.00,21.00,16.30,25.70
51,650,VA,Hampton city,16442.00,13278.00,19606.00,12.40,10.00,14.80
51,660,VA,Harrisonburg city,11006.00,9571.00,12441.00,25.00,21.70,28.30
51,670,VA,Hopewell city,4737.00,3891.00,5583.00,20.80,17.10,24.50
51,678,VA,Lexington city,988.00,743.00,1233.00,21.00,15.80,26.20
51,680,VA,Lynchburg city,12216.00,10047.00,14385.00,17.80,14.60,21.00
51,683,VA,Manassas city,3660.00,2777.00,4543.00,8.60,6.50,10.70
51,685,VA,Manassas Park city,1242.00,943.00,1541.00,7.30,5.50,9.10
51,690,VA,Martinsville city,2622.00,1997.00,3247.00,19.90,15.20,24.60
51,700,VA,Newport News city,27809.00,23692.00,31926.00,15.80,13.50,18.10
51,710,VA,Norfolk city,34150.00,28465.00,39835.00,16.90,14.10,19.70
51,720,VA,Norton city,738.00,567.00,909.00,20.40,15.70,25.10
51,730,VA,Petersburg city,7518.00,6064.00,8972.00,22.80,18.40,27.20
51,735,VA,Poquoson city,677.00,516.00,838.00,5.40,4.10,6.70
51,740,VA,Portsmouth city,16721.00,13735.00,19707.00,17.60,14.50,20.70
51,750,VA,Radford city,3456.00,2747.00,4165.00,25.60,20.30,30.90
51,760,VA,Richmond city,45409.00,40136.00,50682.00,21.10,18.70,23.50
51,770,VA,Roanoke city,17429.00,14545.00,20313.00,17.90,14.90,20.90
51,775,VA,Salem city,2469.00,1976.00,2962.00,10.50,8.40,12.60
51,790,VA,Staunton city,2979.00,2329.00,3629.00,12.00,9.40,14.60
51,800,VA,Suffolk city,10069.00,8207.00,11931.00,10.60,8.60,12.60
51,810,VA,Virginia Beach city,41912.00,36593.00,47231.00,9.40,8.20,10.60
51,820,VA,Waynesboro city,2748.00,2134.00,3362.00,12.30,9.60,15.00
51,830,VA,Williamsburg city,2170.00,1691.00,2649.00,19.30,15.00,23.60
51,840,VA,Winchester city,3388.00,2578.00,4198.00,12.50,9.50,15.50
53,0,WA,Washington,755589.00,738622.00,772556.00,9.90,9.70,10.10
53,1,WA,Adams County,3268.00,2691.00,3845.00,16.00,13.20,18.80
53,3,WA,Asotin County,3080.00,2386.00,3774.00,13.90,10.80,17.00
53,5,WA,Benton County,22043.00,18652.00,25434.00,10.60,9.00,12.20
53,7,WA,Chelan County,8478.00,6741.00,10215.00,10.80,8.60,13.00
53,9,WA,Clallam County,9204.00,7563.00,10845.00,12.00,9.90,14.10
53,11,WA,Clark County,45938.00,40570.00,51306.00,9.00,7.90,10.10
53,13,WA,Columbia County,529.00,405.00,653.00,13.20,10.10,16.30
53,15,WA,Cowlitz County,13865.00,11500.00,16230.00,12.60,10.50,14.70
53,17,WA,Douglas County,4331.00,3300.00,5362.00,10.00,7.60,12.40
53,19,WA,Ferry County,1266.00,970.00,1562.00,17.50,13.40,21.60
53,21,WA,Franklin County,11196.00,8792.00,13600.00,11.80,9.30,14.30
53,23,WA,Garfield County,305.00,231.00,379.00,13.20,10.00,16.40
53,25,WA,Grant County,11623.00,9251.00,13995.00,11.70,9.30,14.10
53,27,WA,Grays Harbor County,10157.00,8033.00,12281.00,13.70,10.80,16.60
53,29,WA,Island County,6905.00,5632.00,8178.00,8.10,6.60,9.60
53,31,WA,Jefferson County,3699.00,2890.00,4508.00,11.20,8.80,13.60
53,33,WA,King County,205784.00,193867.00,217701.00,9.30,8.80,9.80
53,35,WA,Kitsap County,23100.00,19814.00,26386.00,8.70,7.50,9.90
53,37,WA,Kittitas County,6195.00,5196.00,7194.00,14.40,12.10,16.70
53,39,WA,Klickitat County,2978.00,2288.00,3668.00,13.00,10.00,16.00
53,41,WA,Lewis County,11288.00,9587.00,12989.00,13.50,11.50,15.50
53,43,WA,Lincoln County,1260.00,969.00,1551.00,11.30,8.70,13.90
53,45,WA,Mason County,8214.00,6592.00,9836.00,12.60,10.10,15.10
53,47,WA,Okanogan County,6748.00,5468.00,8028.00,16.00,13.00,19.00
53,49,WA,Pacific County,3171.00,2452.00,3890.00,13.40,10.40,16.40
53,51,WA,Pend Oreille County,2188.00,1708.00,2668.00,15.90,12.40,19.40
53,53,WA,Pierce County,74284.00,65628.00,82940.00,8.20,7.20,9.20
53,55,WA,San Juan County,1997.00,1672.00,2322.00,10.80,9.00,12.60
53,57,WA,Skagit County,15073.00,12758.00,17388.00,11.60,9.80,13.40
53,59,WA,Skamania County,1324.00,1026.00,1622.00,10.90,8.40,13.40
53,61,WA,Snohomish County,59505.00,51976.00,67034.00,7.20,6.30,8.10
53,63,WA,Spokane County,59848.00,53069.00,66627.00,11.20,9.90,12.50
53,65,WA,Stevens County,6392.00,5064.00,7720.00,13.60,10.80,16.40
53,67,WA,Thurston County,29197.00,25235.00,33159.00,9.90,8.60,11.20
53,69,WA,Wahkiakum County,535.00,419.00,651.00,11.70,9.20,14.20
53,71,WA,Walla Walla County,7043.00,5280.00,8806.00,12.10,9.10,15.10
53,73,WA,Whatcom County,29011.00,25467.00,32555.00,13.00,11.40,14.60
53,75,WA,Whitman County,7490.00,6205.00,8775.00,18.10,15.00,21.20
53,77,WA,Yakima County,37078.00,31119.00,43037.00,14.70,12.30,17.10
54,0,WV,West Virginia,291051.00,282054.00,300048.00,16.80,16.30,17.30
54,1,WV,Barbour County,2896.00,2262.00,3530.00,19.70,15.40,24.00
54,3,WV,Berkeley County,12365.00,9917.00,14813.00,9.90,7.90,11.90
54,5,WV,Boone County,5219.00,4362.00,6076.00,24.70,20.60,28.80
54,7,WV,Braxton County,2544.00,1980.00,3108.00,21.30,16.60,26.00
54,9,WV,Brooke County,2776.00,2118.00,3434.00,13.00,9.90,16.10
54,11,WV,Cabell County,17022.00,14284.00,19760.00,19.00,15.90,22.10
54,13,WV,Calhoun County,1459.00,1141.00,1777.00,23.80,18.60,29.00
54,15,WV,Clay County,1745.00,1302.00,2188.00,22.30,16.60,28.00
54,17,WV,Doddridge County,1222.00,916.00,1528.00,18.10,13.60,22.60
54,19,WV,Fayette County,7599.00,6214.00,8984.00,19.90,16.30,23.50
54,21,WV,Gilmer County,1455.00,1106.00,1804.00,25.30,19.20,31.40
54,23,WV,Grant County,1646.00,1269.00,2023.00,15.20,11.70,18.70
54,25,WV,Greenbrier County,6037.00,4987.00,7087.00,18.90,15.60,22.20
54,27,WV,Hampshire County,3633.00,2841.00,4425.00,15.90,12.40,19.40
54,29,WV,Hancock County,4223.00,3448.00,4998.00,14.90,12.20,17.60
54,31,WV,Hardy County,2457.00,2054.00,2860.00,17.50,14.60,20.40
54,33,WV,Harrison County,9405.00,7747.00,11063.00,14.60,12.00,17.20
54,35,WV,Jackson County,4222.00,3244.00,5200.00,15.40,11.80,19.00
54,37,WV,Jefferson County,5575.00,4580.00,6570.00,9.70,8.00,11.40
54,39,WV,Kanawha County,27810.00,24103.00,31517.00,15.90,13.80,18.00
54,41,WV,Lewis County,2975.00,2363.00,3587.00,17.90,14.20,21.60
54,43,WV,Lincoln County,4065.00,3123.00,5007.00,20.30,15.60,25.00
54,45,WV,Logan County,7325.00,5813.00,8837.00,23.50,18.60,28.40
54,47,WV,McDowell County,5768.00,4377.00,7159.00,31.70,24.10,39.30
54,49,WV,Marion County,8257.00,6641.00,9873.00,15.10,12.10,18.10
54,51,WV,Marshall County,4826.00,3855.00,5797.00,16.40,13.10,19.70
54,53,WV,Mason County,4554.00,3604.00,5504.00,18.60,14.70,22.50
54,55,WV,Mercer County,10503.00,8384.00,12622.00,18.10,14.40,21.80
54,57,WV,Mineral County,3534.00,2715.00,4353.00,13.50,10.40,16.60
54,59,WV,Mingo County,7115.00,5927.00,8303.00,31.10,25.90,36.30
54,61,WV,Monongalia County,18293.00,16210.00,20376.00,18.30,16.20,20.40
54,63,WV,Monroe County,1872.00,1422.00,2322.00,15.30,11.60,19.00
54,65,WV,Morgan County,2184.00,1722.00,2646.00,12.80,10.10,15.50
54,67,WV,Nicholas County,4776.00,3760.00,5792.00,19.80,15.60,24.00
54,69,WV,Ohio County,5793.00,4593.00,6993.00,14.70,11.70,17.70
54,71,WV,Pendleton County,969.00,779.00,1159.00,16.00,12.90,19.10
54,73,WV,Pleasants County,986.00,742.00,1230.00,14.30,10.70,17.90
54,75,WV,Pocahontas County,1227.00,917.00,1537.00,16.20,12.10,20.30
54,77,WV,Preston County,4618.00,3528.00,5708.00,14.30,10.90,17.70
54,79,WV,Putnam County,5725.00,4524.00,6926.00,10.10,8.00,12.20
54,81,WV,Raleigh County,15381.00,13013.00,17749.00,22.00,18.60,25.40
54,83,WV,Randolph County,4491.00,3526.00,5456.00,17.60,13.80,21.40
54,85,WV,Ritchie County,1589.00,1263.00,1915.00,19.20,15.30,23.10
54,87,WV,Roane County,2510.00,1854.00,3166.00,18.20,13.40,23.00
54,89,WV,Summers County,2740.00,2173.00,3307.00,24.80,19.70,29.90
54,91,WV,Taylor County,2552.00,1993.00,3111.00,16.00,12.50,19.50
54,93,WV,Tucker County,954.00,728.00,1180.00,14.70,11.20,18.20
54,95,WV,Tyler County,1128.00,853.00,1403.00,14.00,10.60,17.40
54,97,WV,Upshur County,4183.00,3306.00,5060.00,18.60,14.70,22.50
54,99,WV,Wayne County,6189.00,4707.00,7671.00,16.20,12.30,20.10
54,101,WV,Webster County,2060.00,1564.00,2556.00,25.20,19.10,31.30
54,103,WV,Wetzel County,2304.00,1724.00,2884.00,16.40,12.30,20.50
54,105,WV,Wirt County,893.00,670.00,1116.00,17.70,13.30,22.10
54,107,WV,Wood County,12172.00,9952.00,14392.00,14.70,12.00,17.40
54,109,WV,Wyoming County,5232.00,4180.00,6284.00,25.00,20.00,30.00
55,0,WI,Wisconsin,622948.00,610655.00,635241.00,10.80,10.60,11.00
55,1,WI,Adams County,2995.00,2526.00,3464.00,15.20,12.80,17.60
55,3,WI,Ashland County,2266.00,1801.00,2731.00,14.60,11.60,17.60
55,5,WI,Barron County,4219.00,3297.00,5141.00,9.20,7.20,11.20
55,7,WI,Bayfield County,1876.00,1496.00,2256.00,11.60,9.20,14.00
55,9,WI,Brown County,24355.00,20824.00,27886.00,9.30,8.00,10.60
55,11,WI,Buffalo County,1177.00,942.00,1412.00,8.90,7.10,10.70
55,13,WI,Burnett County,2018.00,1664.00,2372.00,12.20,10.10,14.30
55,15,WI,Calumet County,2763.00,2217.00,3309.00,5.30,4.30,6.30
55,17,WI,Chippewa County,6376.00,5313.00,7439.00,9.90,8.20,11.60
55,19,WI,Clark County,4257.00,3613.00,4901.00,12.40,10.50,14.30
55,21,WI,Columbia County,4415.00,3609.00,5221.00,7.70,6.30,9.10
55,23,WI,Crawford County,1831.00,1442.00,2220.00,11.90,9.40,14.40
55,25,WI,Dane County,62409.00,57803.00,67015.00,11.30,10.50,12.10
55,27,WI,Dodge County,7043.00,5620.00,8466.00,8.50,6.80,10.20
55,29,WI,Door County,2604.00,2112.00,3096.00,8.70,7.10,10.30
55,31,WI,Douglas County,6193.00,5385.00,7001.00,14.40,12.50,16.30
55,33,WI,Dunn County,5177.00,4252.00,6102.00,12.20,10.00,14.40
55,35,WI,Eau Claire County,12739.00,10943.00,14535.00,12.50,10.70,14.30
55,37,WI,Florence County,478.00,359.00,597.00,10.50,7.90,13.10
55,39,WI,Fond du Lac County,8168.00,6632.00,9704.00,8.10,6.60,9.60
55,41,WI,Forest County,1250.00,988.00,1512.00,13.70,10.80,16.60
55,43,WI,Grant County,6039.00,5132.00,6946.00,12.60,10.70,14.50
55,45,WI,Green County,2619.00,2045.00,3193.00,7.10,5.50,8.70
55,47,WI,Green Lake County,2478.00,2109.00,2847.00,13.00,11.10,14.90
55,49,WI,Iowa County,1777.00,1390.00,2164.00,7.50,5.90,9.10
55,51,WI,Iron County,743.00,571.00,915.00,12.20,9.40,15.00
55,53,WI,Jackson County,2497.00,2000.00,2994.00,12.60,10.10,15.10
55,55,WI,Jefferson County,6203.00,4933.00,7473.00,7.50,6.00,9.00
55,57,WI,Juneau County,3549.00,2875.00,4223.00,13.90,11.30,16.50
55,59,WI,Kenosha County,17554.00,14709.00,20399.00,10.70,9.00,12.40
55,61,WI,Kewaunee County,1567.00,1238.00,1896.00,7.70,6.10,9.30
55,63,WI,La Crosse County,13944.00,12033.00,15855.00,12.10,10.40,13.80
55,65,WI,Lafayette County,1639.00,1277.00,2001.00,9.80,7.60,12.00
55,67,WI,Langlade County,2348.00,1855.00,2841.00,12.20,9.60,14.80
55,69,WI,Lincoln County,2843.00,2235.00,3451.00,10.20,8.00,12.40
55,71,WI,Manitowoc County,8665.00,7475.00,9855.00,10.70,9.20,12.20
55,73,WI,Marathon County,10345.00,8464.00,12226.00,7.60,6.20,9.00
55,75,WI,Marinette County,3840.00,2985.00,4695.00,9.30,7.20,11.40
55,77,WI,Marquette County,1880.00,1561.00,2199.00,12.00,10.00,14.00
55,78,WI,Menominee County,1027.00,777.00,1277.00,24.20,18.30,30.10
55,79,WI,Milwaukee County,161890.00,152230.00,171550.00,17.80,16.70,18.90
55,81,WI,Monroe County,5119.00,4172.00,6066.00,11.40,9.30,13.50
55,83,WI,Oconto County,3225.00,2580.00,3870.00,8.30,6.60,10.00
55,85,WI,Oneida County,3464.00,2724.00,4204.00,9.20,7.20,11.20
55,87,WI,Outagamie County,13789.00,11661.00,15917.00,7.30,6.20,8.40
55,89,WI,Ozaukee County,4244.00,3281.00,5207.00,4.70,3.60,5.80
55,91,WI,Pepin County,716.00,550.00,882.00,9.80,7.50,12.10
55,93,WI,Pierce County,3399.00,2703.00,4095.00,8.50,6.80,10.20
55,95,WI,Polk County,3829.00,3047.00,4611.00,8.50,6.80,10.20
55,97,WI,Portage County,7031.00,5893.00,8169.00,10.40,8.70,12.10
55,99,WI,Price County,1628.00,1269.00,1987.00,11.70,9.10,14.30
55,101,WI,Racine County,23827.00,20748.00,26906.00,12.40,10.80,14.00
55,103,WI,Richland County,2320.00,1916.00,2724.00,13.70,11.30,16.10
55,105,WI,Rock County,16283.00,13824.00,18742.00,10.10,8.60,11.60
55,107,WI,Rusk County,1925.00,1544.00,2306.00,13.80,11.10,16.50
55,109,WI,St. Croix County,5075.00,4131.00,6019.00,5.40,4.40,6.40
55,111,WI,Sauk County,6305.00,5093.00,7517.00,9.70,7.80,11.60
55,113,WI,Sawyer County,2588.00,2120.00,3056.00,14.40,11.80,17.00
55,115,WI,Shawano County,3916.00,3195.00,4637.00,9.70,7.90,11.50
55,117,WI,Sheboygan County,10013.00,8233.00,11793.00,8.70,7.10,10.30
55,119,WI,Taylor County,2027.00,1583.00,2471.00,10.30,8.00,12.60
55,121,WI,Trempealeau County,2892.00,2387.00,3397.00,9.60,7.90,11.30
55,123,WI,Vernon County,4489.00,3776.00,5202.00,14.70,12.40,17.00
55,125,WI,Vilas County,2677.00,2178.00,3176.00,11.50,9.40,13.60
55,127,WI,Walworth County,10644.00,9134.00,12154.00,10.30,8.80,11.80
