State FIPS Code,County FIPS Code,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,,,,,,,,,,,,,,,,,,
48,125,TX,Dickens County,313,240,386,20.7,15.9,25.5,,,,,,,,,,,,,,,,,,
48,127,TX,Dimmit County,"2,162","1,696","2,628",25.7,20.2,31.2,,,,,,,,,,,,,,,,,,
48,129,TX,Donley County,516,392,640,16.9,12.8,21,,,,,,,,,,,,,,,,,,
48,131,TX,Duval County,"2,776","2,240","3,312",30,24.2,35.8,,,,,,,,,,,,,,,,,,
48,133,TX,Eastland County,"3,191","2,553","3,829",18.5,14.8,22.2,,,,,,,,,,,,,,,,,,
48,135,TX,Ector County,"26,375","21,813","30,937",16.6,13.7,19.5,,,,,,,,,,,,,,,,,,
48,137,TX,Edwards County,289,218,360,20.1,15.2,25,,,,,,,,,,,,,,,,,,
48,139,TX,Ellis County,"17,641","14,223","21,059",8.8,7.1,10.5,,,,,,,,,,,,,,,,,,
48,141,TX,El Paso County,"171,242","156,548","185,936",20.1,18.4,21.8,,,,,,,,,,,,,,,,,,
48,143,TX,Erath County,"7,181","6,005","8,357",17.9,15,20.8,,,,,,,,,,,,,,,,,,
48,145,TX,Falls County,"3,141","2,358","3,924",20.3,15.2,25.4,,,,,,,,,,,,,,,,,,
48,147,TX,Fannin County,"4,835","3,809","5,861",14.3,11.3,17.3,,,,,,,,,,,,,,,,,,
48,149,TX,Fayette County,"2,676","2,107","3,245",11,8.7,13.3,,,,,,,,,,,,,,,,,,
48,151,TX,Fisher County,564,437,691,15.3,11.9,18.7,,,,,,,,,,,,,,,,,,
48,153,TX,Floyd County,966,729,"1,203",18.2,13.7,22.7,,,,,,,,,,,,,,,,,,
48,155,TX,Foard County,183,138,228,17.4,13.2,21.6,,,,,,,,,,,,,,,,,,
48,157,TX,Fort Bend County,"61,654","50,676","72,632",7.2,5.9,8.5,,,,,,,,,,,,,,,,,,
48,159,TX,Franklin County,"1,537","1,191","1,883",14.8,11.5,18.1,,,,,,,,,,,,,,,,,,
48,161,TX,Freestone County,"2,892","2,275","3,509",15.8,12.4,19.2,,,,,,,,,,,,,,,,,,
48,163,TX,Frio County,"4,124","3,246","5,002",26.7,21,32.4,,,,,,,,,,,,,,,,,,
48,165,TX,Gaines County,"3,009","2,288","3,730",13.8,10.5,17.1,,,,,,,,,,,,,,,,,,
48,167,TX,Galveston County,"42,174","35,529","48,819",12.1,10.2,14,,,,,,,,,,,,,,,,,,
48,169,TX,Garza County,"1,044",782,"1,306",24.8,18.6,31,,,,,,,,,,,,,,,,,,
48,171,TX,Gillespie County,"2,376","1,832","2,920",8.8,6.8,10.8,,,,,,,,,,,,,,,,,,
48,173,TX,Glasscock County,98,74,122,8.5,6.4,10.6,,,,,,,,,,,,,,,,,,
48,175,TX,Goliad County,"1,045",802,"1,288",14.7,11.3,18.1,,,,,,,,,,,,,,,,,,
48,177,TX,Gonzales County,"3,129","2,490","3,768",16.1,12.8,19.4,,,,,,,,,,,,,,,,,,
48,179,TX,Gray County,"3,388","2,731","4,045",17.7,14.3,21.1,,,,,,,,,,,,,,,,,,
48,181,TX,Grayson County,"15,392","12,648","18,136",11.2,9.2,13.2,,,,,,,,,,,,,,,,,,
48,183,TX,Gregg County,"19,426","16,045","22,807",16.1,13.3,18.9,,,,,,,,,,,,,,,,,,
48,185,TX,Grimes County,"4,419","3,429","5,409",16.1,12.5,19.7,,,,,,,,,,,,,,,,,,
48,187,TX,Guadalupe County,"16,664","13,968","19,360",9.5,8,11,,,,,,,,,,,,,,,,,,
48,189,TX,Hale County,"5,848","4,662","7,034",19.6,15.6,23.6,,,,,,,,,,,,,,,,,,
48,191,TX,Hall County,679,531,827,24.1,18.9,29.3,,,,,,,,,,,,,,,,,,
48,193,TX,Hamilton County,"1,201",949,"1,453",14.8,11.7,17.9,,,,,,,,,,,,,,,,,,
48,195,TX,Hansford County,595,453,737,11.7,8.9,14.5,,,,,,,,,,,,,,,,,,
48,197,TX,Hardeman County,610,469,751,17.2,13.2,21.2,,,,,,,,,,,,,,,,,,
48,199,TX,Hardin County,"5,485","4,071","6,899",9.7,7.2,12.2,,,,,,,,,,,,,,,,,,
48,201,TX,Harris County,"767,505","737,646","797,364",16.4,15.8,17,,,,,,,,,,,,,,,,,,
48,203,TX,Harrison County,"10,198","8,165","12,231",15,12,18,,,,,,,,,,,,,,,,,,
48,205,TX,Hartley County,450,340,560,10.4,7.9,12.9,,,,,,,,,,,,,,,,,,
48,207,TX,Haskell County,"1,023",776,"1,270",20.6,15.6,25.6,,,,,,,,,,,,,,,,,,
48,209,TX,Hays County,"30,782","27,113","34,451",12.4,10.9,13.9,,,,,,,,,,,,,,,,,,
48,211,TX,Hemphill County,330,249,411,10.2,7.7,12.7,,,,,,,,,,,,,,,,,,
48,213,TX,Henderson County,"12,989","10,841","15,137",15.8,13.2,18.4,,,,,,,,,,,,,,,,,,
48,215,TX,Hidalgo County,"251,220","234,303","268,137",28.8,26.9,30.7,,,,,,,,,,,,,,,,,,
48,217,TX,Hill County,"4,985","3,969","6,001",13.9,11.1,16.7,,,,,,,,,,,,,,,,,,
48,219,TX,Hockley County,"3,379","2,710","4,048",16.4,13.2,19.6,,,,,,,,,,,,,,,,,,
48,221,TX,Hood County,"6,484","5,293","7,675",10.2,8.3,12.1,,,,,,,,,,,,,,,,,,
48,223,TX,Hopkins County,"5,350","4,345","6,355",14.5,11.8,17.2,,,,,,,,,,,,,,,,,,
48,225,TX,Houston County,"3,915","2,926","4,904",19.8,14.8,24.8,,,,,,,,,,,,,,,,,,
48,227,TX,Howard County,"4,851","3,797","5,905",16.9,13.2,20.6,,,,,,,,,,,,,,,,,,
48,229,TX,Hudspeth County,780,597,963,24,18.4,29.6,,,,,,,,,,,,,,,,,,
48,231,TX,Hunt County,"13,902","11,848","15,956",13.8,11.8,15.8,,,,,,,,,,,,,,,,,,
48,233,TX,Hutchinson County,"2,551","1,984","3,118",12.6,9.8,15.4,,,,,,,,,,,,,,,,,,
48,235,TX,Irion County,136,105,167,8.8,6.8,10.8,,,,,,,,,,,,,,,,,,
48,237,TX,Jack County,"1,233",953,"1,513",16,12.4,19.6,,,,,,,,,,,,,,,,,,
48,239,TX,Jackson County,"2,002","1,531","2,473",13.5,10.3,16.7,,,,,,,,,,,,,,,,,,
48,241,TX,Jasper County,"7,663","6,662","8,664",23.8,20.7,26.9,,,,,,,,,,,,,,,,,,
48,243,TX,Jeff Davis County,398,287,509,21.3,15.3,27.3,,,,,,,,,,,,,,,,,,
48,245,TX,Jefferson County,"45,633","40,359","50,907",19.2,17,21.4,,,,,,,,,,,,,,,,,,
48,247,TX,Jim Hogg County,"1,111",855,"1,367",23.2,17.8,28.6,,,,,,,,,,,,,,,,,,
48,249,TX,Jim Wells County,"8,234","6,512","9,956",21.4,16.9,25.9,,,,,,,,,,,,,,,,,,
48,251,TX,Johnson County,"17,978","14,559","21,397",9.8,7.9,11.7,,,,,,,,,,,,,,,,,,
48,253,TX,Jones County,"2,929","2,202","3,656",19.7,14.8,24.6,,,,,,,,,,,,,,,,,,
48,255,TX,Karnes County,"2,721","2,128","3,314",22.1,17.3,26.9,,,,,,,,,,,,,,,,,,
48,257,TX,Kaufman County,"13,916","11,093","16,739",8.9,7.1,10.7,,,,,,,,,,,,,,,,,,
48,259,TX,Kendall County,"3,154","2,388","3,920",6.8,5.1,8.5,,,,,,,,,,,,,,,,,,
48,261,TX,Kenedy County,48,36,60,14.2,10.7,17.7,,,,,,,,,,,,,,,,,,
48,263,TX,Kent County,81,62,100,11.5,8.7,14.3,,,,,,,,,,,,,,,,,,
48,265,TX,Kerr County,"6,378","5,072","7,684",12.4,9.9,14.9,,,,,,,,,,,,,,,,,,
48,267,TX,Kimble County,679,509,849,15.6,11.7,19.5,,,,,,,,,,,,,,,,,,
48,269,TX,King County,30,23,37,11.6,8.7,14.5,,,,,,,,,,,,,,,,,,
48,271,TX,Kinney County,545,414,676,19,14.4,23.6,,,,,,,,,,,,,,,,,,
48,273,TX,Kleberg County,"7,233","5,947","8,519",24.6,20.2,29,,,,,,,,,,,,,,,,,,
48,275,TX,Knox County,562,418,706,17.1,12.7,21.5,,,,,,,,,,,,,,,,,,
48,277,TX,Lamar County,"8,424","6,978","9,870",17,14.1,19.9,,,,,,,,,,,,,,,,,,
48,279,TX,Lamb County,"2,423","1,911","2,935",19.1,15.1,23.1,,,,,,,,,,,,,,,,,,
48,281,TX,Lampasas County,"2,694","2,094","3,294",12.2,9.5,14.9,,,,,,,,,,,,,,,,,,
48,283,TX,La Salle County,"1,503","1,155","1,851",28.6,22,35.2,,,,,,,,,,,,,,,,,,
48,285,TX,Lavaca County,"2,505","1,969","3,041",12.4,9.7,15.1,,,,,,,,,,,,,,,,,,
48,287,TX,Lee County,"2,215","1,758","2,672",12.8,10.2,15.4,,,,,,,,,,,,,,,,,,
48,289,TX,Leon County,"2,593","2,101","3,085",16.3,13.2,19.4,,,,,,,,,,,,,,,,,,
48,291,TX,Liberty County,"14,473","11,740","17,206",15.6,12.6,18.6,,,,,,,,,,,,,,,,,,
48,293,TX,Limestone County,"3,503","2,711","4,295",16.8,13,20.6,,,,,,,,,,,,,,,,,,
48,295,TX,Lipscomb County,385,296,474,13.3,10.2,16.4,,,,,,,,,,,,,,,,,,
48,297,TX,Live Oak County,"1,838","1,423","2,253",17.7,13.7,21.7,,,,,,,,,,,,,,,,,,
48,299,TX,Llano County,"2,650","2,073","3,227",12.1,9.5,14.7,,,,,,,,,,,,,,,,,,
48,301,TX,Loving County,3,2,4,5.3,4,6.6,,,,,,,,,,,,,,,,,,
48,303,TX,Lubbock County,"48,593","43,305","53,881",16.1,14.4,17.8,,,,,,,,,,,,,,,,,,
48,305,TX,Lynn County,952,748,"1,156",16.8,13.2,20.4,,,,,,,,,,,,,,,,,,
48,307,TX,McCulloch County,"1,288",976,"1,600",17.3,13.1,21.5,,,,,,,,,,,,,,,,,,
48,309,TX,McLennan County,"37,352","32,097","42,607",14.7,12.6,16.8,,,,,,,,,,,,,,,,,,
48,311,TX,McMullen County,73,55,91,12.1,9.2,15,,,,,,,,,,,,,,,,,,
48,313,TX,Madison County,"2,000","1,528","2,472",17.5,13.4,21.6,,,,,,,,,,,,,,,,,,
48,315,TX,Marion County,"2,188","1,764","2,612",23,18.5,27.5,,,,,,,,,,,,,,,,,,
48,317,TX,Martin County,688,532,844,13.3,10.3,16.3,,,,,,,,,,,,,,,,,,
48,319,TX,Mason County,466,355,577,11.8,9,14.6,,,,,,,,,,,,,,,,,,
48,321,TX,Matagorda County,"8,267","7,128","9,406",22.9,19.7,26.1,,,,,,,,,,,,,,,,,,
48,323,TX,Maverick County,"11,691","8,985","14,397",20.5,15.8,25.2,,,,,,,,,,,,,,,,,,
48,325,TX,Medina County,"7,080","5,637","8,523",14.2,11.3,17.1,,,,,,,,,,,,,,,,,,
48,327,TX,Menard County,380,291,469,19.4,14.9,23.9,,,,,,,,,,,,,,,,,,
48,329,TX,Midland County,"17,432","14,145","20,719",10.5,8.5,12.5,,,,,,,,,,,,,,,,,,
48,331,TX,Milam County,"3,604","2,741","4,467",14.6,11.1,18.1,,,,,,,,,,,,,,,,,,
48,333,TX,Mills County,601,456,746,13.7,10.4,17,,,,,,,,,,,,,,,,,,
48,335,TX,Mitchell County,"1,447","1,090","1,804",19.2,14.5,23.9,,,,,,,,,,,,,,,,,,
48,337,TX,Montague County,"2,850","2,227","3,473",14.1,11,17.2,,,,,,,,,,,,,,,,,,
48,339,TX,Montgomery County,"67,809","59,505","76,113",10.5,9.2,11.8,,,,,,,,,,,,,,,,,,
48,341,TX,Moore County,"2,486","1,933","3,039",11.9,9.3,14.5,,,,,,,,,,,,,,,,,,
48,343,TX,Morris County,"2,213","1,738","2,688",18.5,14.5,22.5,,,,,,,,,,,,,,,,,,
48,345,TX,Motley County,180,138,222,16.9,12.9,20.9,,,,,,,,,,,,,,,,,,
48,347,TX,Nacogdoches County,"12,474","10,405","14,543",20.8,17.4,24.2,,,,,,,,,,,,,,,,,,
48,349,TX,Navarro County,"8,469","6,797","10,141",16,12.8,19.2,,,,,,,,,,,,,,,,,,
48,351,TX,Newton County,"2,310","1,809","2,811",19.8,15.5,24.1,,,,,,,,,,,,,,,,,,
48,353,TX,Nolan County,"2,601","2,025","3,177",18.3,14.3,22.3,,,,,,,,,,,,,,,,,,
48,355,TX,Nueces County,"62,967","55,554","70,380",18.2,16.1,20.3,,,,,,,,,,,,,,,,,,
48,357,TX,Ochiltree County,"1,149",900,"1,398",11.8,9.2,14.4,,,,,,,,,,,,,,,,,,
48,359,TX,Oldham County,239,182,296,15.7,12,19.4,,,,,,,,,,,,,,,,,,
48,361,TX,Orange County,"10,515","8,220","12,810",12.5,9.8,15.2,,,,,,,,,,,,,,,,,,
48,363,TX,Palo Pinto County,"4,212","3,300","5,124",14.8,11.6,18,,,,,,,,,,,,,,,,,,
48,365,TX,Panola County,"3,018","2,294","3,742",13.5,10.3,16.7,,,,,,,,,,,,,,,,,,
48,367,TX,Parker County,"12,227","9,787","14,667",7.9,6.3,9.5,,,,,,,,,,,,,,,,,,
48,369,TX,Parmer County,"1,481","1,191","1,771",15.2,12.2,18.2,,,,,,,,,,,,,,,,,,
48,371,TX,Pecos County,"2,972","2,412","3,532",22.6,18.3,26.9,,,,,,,,,,,,,,,,,,
48,373,TX,Polk County,"8,117","6,800","9,434",16.9,14.2,19.6,,,,,,,,,,,,,,,,,,
48,375,TX,Potter County,"22,716","19,361","26,071",20.7,17.6,23.8,,,,,,,,,,,,,,,,,,
48,377,TX,Presidio County,"1,304",979,"1,629",21.3,16,26.6,,,,,,,,,,,,,,,,,,
48,379,TX,Rains County,"1,594","1,212","1,976",12.8,9.7,15.9,,,,,,,,,,,,,,,,,,
48,381,TX,Randall County,"12,785","10,502","15,068",9.1,7.5,10.7,,,,,,,,,,,,,,,,,,
48,383,TX,Reagan County,386,299,473,11.9,9.2,14.6,,,,,,,,,,,,,,,,,,
48,385,TX,Real County,435,328,542,15.6,11.8,19.4,,,,,,,,,,,,,,,,,,
48,387,TX,Red River County,"2,140","1,692","2,588",18.7,14.8,22.6,,,,,,,,,,,,,,,,,,
48,389,TX,Reeves County,"2,590","1,952","3,228",22.2,16.7,27.7,,,,,,,,,,,,,,,,,,
48,391,TX,Refugio County,"1,033",766,"1,300",15.5,11.5,19.5,,,,,,,,,,,,,,,,,,
48,393,TX,Roberts County,59,45,73,7.4,5.6,9.2,,,,,,,,,,,,,,,,,,
48,395,TX,Robertson County,"2,842","2,185","3,499",16.9,13,20.8,,,,,,,,,,,,,,,,,,
48,397,TX,Rockwall County,"5,880","4,592","7,168",5.1,4,6.2,,,,,,,,,,,,,,,,,,
48,399,TX,Runnels County,"1,509","1,149","1,869",15.3,11.6,19,,,,,,,,,,,,,,,,,,
48,401,TX,Rusk County,"7,880","6,429","9,331",16.8,13.7,19.9,,,,,,,,,,,,,,,,,,
48,403,TX,Sabine County,"1,628","1,245","2,011",16.3,12.5,20.1,,,,,,,,,,,,,,,,,,
48,405,TX,San Augustine County,"1,768","1,410","2,126",22.7,18.1,27.3,,,,,,,,,,,,,,,,,,
48,407,TX,San Jacinto County,"4,804","3,748","5,860",17.3,13.5,21.1,,,,,,,,,,,,,,,,,,
48,409,TX,San Patricio County,"11,367","9,444","13,290",16.4,13.6,19.2,,,,,,,,,,,,,,,,,,
48,411,TX,San Saba County,935,714,"1,156",17.9,13.7,22.1,,,,,,,,,,,,,,,,,,
48,413,TX,Schleicher County,358,270,446,14.8,11.2,18.4,,,,,,,,,,,,,,,,,,
48,415,TX,Scurry County,"2,308","1,746","2,870",15.1,11.4,18.8,,,,,,,,,,,,,,,,,,
48,417,TX,Shackelford County,383,288,478,12,9,15,,,,,,,,,,,,,,,,,,
48,419,TX,Shelby County,"4,650","3,778","5,522",19.6,15.9,23.3,,,,,,,,,,,,,,,,,,
48,421,TX,Sherman County,332,253,411,12,9.1,14.9,,,,,,,,,,,,,,,,,,
48,423,TX,Smith County,"30,154","24,841","35,467",13,10.7,15.3,,,,,,,,,,,,,,,,,,
48,425,TX,Somervell County,863,657,"1,069",9.3,7.1,11.5,,,,,,,,,,,,,,,,,,
48,427,TX,Starr County,"20,610","17,398","23,822",31.6,26.7,36.5,,,,,,,,,,,,,,,,,,
48,429,TX,Stephens County,"1,389","1,033","1,745",16.2,12,20.4,,,,,,,,,,,,,,,,,,
48,431,TX,Sterling County,158,120,196,11.8,9,14.6,,,,,,,,,,,,,,,,,,
48,433,TX,Stonewall County,185,140,230,15.5,11.8,19.2,,,,,,,,,,,,,,,,,,
48,435,TX,Sutton County,459,349,569,13.9,10.6,17.2,,,,,,,,,,,,,,,,,,
48,437,TX,Swisher County,"1,347","1,058","1,636",20.9,16.4,25.4,,,,,,,,,,,,,,,,,,
48,439,TX,Tarrant County,"242,783","224,662","260,904",11.6,10.7,12.5,,,,,,,,,,,,,,,,,,
48,441,TX,Taylor County,"24,828","22,048","27,608",17.9,15.9,19.9,,,,,,,,,,,,,,,,,,
48,443,TX,Terrell County,126,95,157,17.4,13.2,21.6,,,,,,,,,,,,,,,,,,
48,445,TX,Terry County,"2,414","1,893","2,935",22.3,17.5,27.1,,,,,,,,,,,,,,,,,,
48,447,TX,Throckmorton County,224,175,273,15,11.7,18.3,,,,,,,,,,,,,,,,,,
48,449,TX,Titus County,"4,920","4,001","5,839",16,13,19,,,,,,,,,,,,,,,,,,
48,451,TX,Tom Green County,"15,221","12,593","17,849",13.2,10.9,15.5,,,,,,,,,,,,,,,,,,
48,453,TX,Travis County,"143,340","128,427","158,253",11.2,10,12.4,,,,,,,,,,,,,,,,,,
48,455,TX,Trinity County,"2,339","1,815","2,863",17.1,13.3,20.9,,,,,,,,,,,,,,,,,,
48,457,TX,Tyler County,"3,232","2,522","3,942",17.5,13.7,21.3,,,,,,,,,,,,,,,,,,
48,459,TX,Upshur County,"6,166","4,948","7,384",14.9,12,17.8,,,,,,,,,,,,,,,,,,
48,461,TX,Upton County,502,396,608,15.6,12.3,18.9,,,,,,,,,,,,,,,,,,
48,463,TX,Uvalde County,"4,984","3,904","6,064",20.5,16.1,24.9,,,,,,,,,,,,,,,,,,
48,465,TX,Val Verde County,"8,612","6,542","10,682",18.8,14.3,23.3,,,,,,,,,,,,,,,,,,
48,467,TX,Van Zandt County,"8,074","6,307","9,841",13.3,10.4,16.2,,,,,,,,,,,,,,,,,,
48,469,TX,Victoria County,"14,471","12,329","16,613",16.2,13.8,18.6,,,,,,,,,,,,,,,,,,
48,471,TX,Walker County,"14,402","11,883","16,921",23.9,19.7,28.1,,,,,,,,,,,,,,,,,,
48,473,TX,Waller County,"7,505","5,929","9,081",13.6,10.8,16.4,,,,,,,,,,,,,,,,,,
48,475,TX,Ward County,"1,565","1,201","1,929",14.1,10.8,17.4,,,,,,,,,,,,,,,,,,
48,477,TX,Washington County,"4,719","3,789","5,649",14,11.2,16.8,,,,,,,,,,,,,,,,,,
48,479,TX,Webb County,"59,771","52,377","67,165",22.6,19.8,25.4,,,,,,,,,,,,,,,,,,
48,481,TX,Wharton County,"6,575","5,154","7,996",15.9,12.5,19.3,,,,,,,,,,,,,,,,,,
48,483,TX,Wheeler County,691,531,851,14.1,10.8,17.4,,,,,,,,,,,,,,,,,,
48,485,TX,Wichita County,"17,237","14,089","20,385",14.6,11.9,17.3,,,,,,,,,,,,,,,,,,
48,487,TX,Wilbarger County,"1,747","1,334","2,160",14.1,10.8,17.4,,,,,,,,,,,,,,,,,,
48,489,TX,Willacy County,"5,912","4,849","6,975",34.3,28.1,40.5,,,,,,,,,,,,,,,,,,
48,491,TX,Williamson County,"38,403","33,182","43,624",6,5.2,6.8,,,,,,,,,,,,,,,,,,
48,493,TX,Wilson County,"5,004","3,951","6,057",9.8,7.7,11.9,,,,,,,,,,,,,,,,,,
48,495,TX,Winkler County,"1,076",829,"1,323",14.7,11.3,18.1,,,,,,,,,,,,,,,,,,
48,497,TX,Wise County,"7,216","5,892","8,540",10.2,8.3,12.1,,,,,,,,,,,,,,,,,,
48,499,TX,Wood County,"6,250","4,997","7,503",14.1,11.3,16.9,,,,,,,,,,,,,,,,,,
48,501,TX,Yoakum County,971,729,"1,213",12.8,9.6,16,,,,,,,,,,,,,,,,,,
48,503,TX,Young County,"2,628","2,037","3,219",14.8,11.5,18.1,,,,,,,,,,,,,,,,,,
48,505,TX,Zapata County,"4,001","3,159","4,843",28.9,22.8,35,,,,,,,,,,,,,,,,,,
48,507,TX,Zavala County,"2,338","1,741","2,935",25.4,18.9,31.9,,,,,,,,,,,,,,,,,,
49,0,UT,Utah,"286,086","273,709","298,463",8.7,8.3,9.1,,,,,,,,,,,,,,,,,,
49,1,UT,Beaver County,662,503,821,9.2,7,11.4,,,,,,,,,,,,,,,,,,
49,3,UT,Box Elder County,"4,712","3,830","5,594",8,6.5,9.5,,,,,,,,,,,,,,,,,,
49,5,UT,Cache County,"14,719","12,630","16,808",11,9.4,12.6,,,,,,,,,,,,,,,,,,
49,7,UT,Carbon County,"3,166","2,595","3,737",15.9,13,18.8,,,,,,,,,,,,,,,,,,
49,9,UT,Daggett County,70,53,87,7.2,5.5,8.9,,,,,,,,,,,,,,,,,,
49,11,UT,Davis County,"23,286","19,967","26,605",6.4,5.5,7.3,,,,,,,,,,,,,,,,,,
49,13,UT,Duchesne County,"2,555","1,974","3,136",13.1,10.1,16.1,,,,,,,,,,,,,,,,,,
49,15,UT,Emery County,"1,173",906,"1,440",11.8,9.1,14.5,,,,,,,,,,,,,,,,,,
49,17,UT,Garfield County,490,371,609,9.9,7.5,12.3,,,,,,,,,,,,,,,,,,
49,19,UT,Grand County,"1,061",810,"1,312",11.1,8.5,13.7,,,,,,,,,,,,,,,,,,
49,21,UT,Iron County,"7,906","6,384","9,428",13.3,10.7,15.9,,,,,,,,,,,,,,,,,,
49,23,UT,Juab County,"1,057",830,"1,284",8.8,6.9,10.7,,,,,,,,,,,,,,,,,,
49,25,UT,Kane County,729,560,898,9.4,7.2,11.6,,,,,,,,,,,,,,,,,,
49,27,UT,Millard County,"1,322",990,"1,654",10.2,7.7,12.7,,,,,,,,,,,,,,,,,,
49,29,UT,Morgan County,564,425,703,4.5,3.4,5.6,,,,,,,,,,,,,,,,,,
49,31,UT,Piute County,219,168,270,15.1,11.6,18.6,,,,,,,,,,,,,,,,,,
49,33,UT,Rich County,208,156,260,8,6,10,,,,,,,,,,,,,,,,,,
49,35,UT,Salt Lake County,"103,046","94,119","111,973",8.8,8,9.6,,,,,,,,,,,,,,,,,,
49,37,UT,San Juan County,"3,832","3,266","4,398",26.8,22.8,30.8,,,,,,,,,,,,,,,,,,
49,39,UT,Sanpete County,"3,129","2,423","3,835",11.7,9.1,14.3,,,,,,,,,,,,,,,,,,
49,41,UT,Sevier County,"2,107","1,605","2,609",9.7,7.4,12,,,,,,,,,,,,,,,,,,
49,43,UT,Summit County,"2,509","2,018","3,000",5.8,4.7,6.9,,,,,,,,,,,,,,,,,,
49,45,UT,Tooele County,"4,289","3,246","5,332",5.6,4.2,7,,,,,,,,,,,,,,,,,,
49,47,UT,Uintah County,"4,285","3,309","5,261",11.9,9.2,14.6,,,,,,,,,,,,,,,,,,
49,49,UT,Utah County,"54,542","48,184","60,900",8.1,7.2,9,,,,,,,,,,,,,,,,,,
49,51,UT,Wasatch County,"1,751","1,343","2,159",4.9,3.8,6,,,,,,,,,,,,,,,,,,
49,53,UT,Washington County,"17,782","15,086","20,478",9.4,8,10.8,,,,,,,,,,,,,,,,,,
49,55,UT,Wayne County,283,213,353,11.1,8.4,13.8,,,,,,,,,,,,,,,,,,
49,57,UT,Weber County,"24,635","20,841","28,429",9.3,7.9,10.7,,,,,,,,,,,,,,,,,,
50,0,VT,Vermont,"63,208","59,860","66,556",10.2,9.7,10.7,,,,,,,,,,,,,,,,,,
50,1,VT,Addison County,"2,919","2,228","3,610",8.4,6.4,10.4,,,,,,,,,,,,,,,,,,
50,3,VT,Bennington County,"4,471","3,471","5,471",12.5,9.7,15.3,,,,,,,,,,,,,,,,,,
50,5,VT,Caledonia County,"3,687","2,952","4,422",12.5,10,15,,,,,,,,,,,,,,,,,,
50,7,VT,Chittenden County,"15,931","13,894","17,968",10,8.7,11.3,,,,,,,,,,,,,,,,,,
50,9,VT,Essex County,854,667,"1,041",14.4,11.2,17.6,,,,,,,,,,,,,,,,,,
50,11,VT,Franklin County,"4,578","3,677","5,479",9.2,7.4,11,,,,,,,,,,,,,,,,,,
50,13,VT,Grand Isle County,574,422,726,7.7,5.6,9.8,,,,,,,,,,,,,,,,,,
50,15,VT,Lamoille County,"2,222","1,704","2,740",8.7,6.7,10.7,,,,,,,,,,,,,,,,,,
50,17,VT,Orange County,"2,827","2,187","3,467",9.8,7.6,12,,,,,,,,,,,,,,,,,,
50,19,VT,Orleans County,"3,384","2,613","4,155",12.6,9.7,15.5,,,,,,,,,,,,,,,,,,
50,21,VT,Rutland County,"6,135","4,725","7,545",10.5,8.1,12.9,,,,,,,,,,,,,,,,,,
50,23,VT,Washington County,"5,015","3,920","6,110",8.8,6.9,10.7,,,,,,,,,,,,,,,,,,
50,25,VT,Windham County,"5,065","3,964","6,166",11.3,8.8,13.8,,,,,,,,,,,,,,,,,,
50,27,VT,Windsor County,"5,547","4,496","6,598",9.7,7.9,11.5,,,,,,,,,,,,,,,,,,
51,0,VA,Virginia,"862,792","843,622","881,962",10.3,10.1,10.5,,,,,,,,,,,,,,,,,,
51,1,VA,Accomack County,"5,326","4,096","6,556",16.2,12.5,19.9,,,,,,,,,,,,,,,,,,
51,3,VA,Albemarle County,"7,465","5,780","9,150",7,5.4,8.6,,,,,,,,,,,,,,,,,,
51,5,VA,Alleghany County,"1,967","1,549","2,385",13.3,10.5,16.1,,,,,,,,,,,,,,,,,,
51,7,VA,Amelia County,"1,307","1,015","1,599",9.9,7.7,12.1,,,,,,,,,,,,,,,,,,
51,9,VA,Amherst County,"3,742","2,926","4,558",12.4,9.7,15.1,,,,,,,,,,,,,,,,,,
51,11,VA,Appomattox County,"1,873","1,439","2,307",11.5,8.8,14.2,,,,,,,,,,,,,,,,,,
51,13,VA,Arlington County,"18,150","15,509","20,791",7.9,6.8,9,,,,,,,,,,,,,,,,,,
51,15,VA,Augusta County,"6,314","5,006","7,622",8.5,6.7,10.3,,,,,,,,,,,,,,,,,,
51,17,VA,Bath County,449,345,553,11.1,8.5,13.7,,,,,,,,,,,,,,,,,,
51,19,VA,Bedford County,"7,042","5,541","8,543",8.8,6.9,10.7,,,,,,,,,,,,,,,,,,
51,21,VA,Bland County,796,604,988,14.4,10.9,17.9,,,,,,,,,,,,,,,,,,
51,23,VA,Botetourt County,"2,335","1,859","2,811",7,5.6,8.4,,,,,,,,,,,,,,,,,,
51,25,VA,Brunswick County,"2,955","2,287","3,623",21.3,16.5,26.1,,,,,,,,,,,,,,,,,,
51,27,VA,Buchanan County,"4,502","3,498","5,506",23.9,18.6,29.2,,,,,,,,,,,,,,,,,,
51,29,VA,Buckingham County,"2,487","1,848","3,126",16.8,12.5,21.1,,,,,,,,,,,,,,,,,,
51,31,VA,Campbell County,"6,018","4,708","7,328",10.9,8.5,13.3,,,,,,,,,,,,,,,,,,
51,33,VA,Caroline County,"3,357","2,665","4,049",10.9,8.7,13.1,,,,,,,,,,,,,,,,,,
51,35,VA,Carroll County,"4,231","3,348","5,114",14.6,11.5,17.7,,,,,,,,,,,,,,,,,,
51,36,VA,Charles City County,753,576,930,11.4,8.7,14.1,,,,,,,,,,,,,,,,,,
51,37,VA,Charlotte County,"1,917","1,470","2,364",16.9,12.9,20.9,,,,,,,,,,,,,,,,,,
